work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2022,Senior,Full-time,Data Engineer,78000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,73546,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Engineer,36773,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,160000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,120000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,35610,Asia,hybrid,Asia,Large
2022,Senior,Full-time,Machine Learning Engineer,125000,South America,remote,South America,Large
2022,Senior,Full-time,Data Engineer,95000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,47280,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Scientist,37824,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,115934,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,81666,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,175000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,140000,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,249500,North America,onsite,North America,Medium
2022,Senior,Full-time,Research Scientist,149850,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,122500,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,100000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,249500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,149850,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,55000,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,48000,North America,onsite,North America,Medium
2022,Senior,Full-time,Research Scientist,249500,North America,onsite,North America,Medium
2022,Senior,Full-time,Research Scientist,149850,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,58837,Europe,remote,Europe,Small
2022,Senior,Full-time,Data Engineer,190000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,120000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,127000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,104000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,210000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,150000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,150000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,210000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,130000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,182750,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,161500,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,102640,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,66100,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,210000,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,150000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,198800,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,122600,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,130000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,80000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,136000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,104000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,150000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,100000,North America,remote,North America,Medium
2022,Director,Full-time,Data Scientist,159000,North America,remote,North America,Medium
2022,Director,Full-time,Data Scientist,130000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,215000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,150000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,187000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,153000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,255000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,185000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,55410,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,50432,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,39925,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,169000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,110600,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,60938,Europe,onsite,Europe,Large
2022,Senior,Full-time,Other,140000,North America,remote,North America,Medium
2022,Senior,Full-time,Other,120000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,10000,North America,hybrid,Other,Small
2022,Junior,Full-time,Data Analyst,50000,North America,hybrid,North America,Large
2022,Intermediate,Full-time,Machine Learning Engineer,134000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,124000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,166700,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,119000,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Scientist,124234,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Scientist,74540,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,100000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,65000,North America,remote,North America,Medium
2021,Intermediate,Full-time,Data Analyst,16904,Asia,hybrid,Asia,Large
2022,Junior,Full-time,Machine Learning Engineer,200000,North America,hybrid,North America,Large
2022,Junior,Full-time,Machine Learning Engineer,12000,South America,remote,South America,Large
2022,Senior,Full-time,Data Engineer,220000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,146000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,68293,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Other,110000,North America,onsite,North America,Medium
2022,Senior,Full-time,Other,70000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,190000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,135000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,128000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,81500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,173000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,110000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,192000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,120000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,190000,North America,remote,North America,Large
2022,Senior,Full-time,Data Engineer,194000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,129400,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,201000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,89200,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,165000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,125000,North America,onsite,North America,Medium
2022,Senior,Full-time,Research Scientist,230000,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,196000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,130000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,90000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Research Scientist,150000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Research Scientist,100000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,230000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,150000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Research Scientist,130000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,180000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,120000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,192500,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,140000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,152500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,65000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,55000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,178750,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,160000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,63040,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,165000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,135000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,170000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,125000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,105000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,70000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,130000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,95000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,203500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,152000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,197430,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,134760,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,120000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,197000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,99000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,162000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,110446,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,79178,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Scientist,70186,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Scientist,51716,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Engineer,149040,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,113900,North America,remote,North America,Medium
2020,Intermediate,Full-time,Data Analyst,95000,North America,onsite,North America,Medium
2021,Senior,Full-time,Data Analyst,115000,North America,remote,North America,Small
2022,Senior,Full-time,Data Analyst,171000,North America,remote,Oceania,Large
2022,Junior,Full-time,Data Analyst,13000,South America,remote,South America,Small
2022,Junior,Freelance,Data Analyst,50000,Europe,remote,North America,Small
2022,Senior,Full-time,Data Scientist,185900,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,129300,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,230000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,154600,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,75000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,213000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,152000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,120000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,110000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,70000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,227200,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,168000,North America,remote,North America,Medium
2021,Junior,Full-time,Machine Learning Engineer,20000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,64090,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Scientist,60938,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Machine Learning Engineer,243000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,183000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,150000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,130000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,90000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,165000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,124000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,178000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,132000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,300000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,116000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,96000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,92350,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,70186,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,105000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,70000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Research Scientist,105236,North America,hybrid,North America,Large
2022,Senior,Full-time,Data Analyst,100000,North America,onsite,North America,Medium
2022,Junior,Full-time,Machine Learning Engineer,189750,North America,onsite,North America,Medium
2022,Junior,Full-time,Machine Learning Engineer,140250,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,130000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,160000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,109000,North America,onsite,North America,Medium
2022,Senior,Full-time,Research Scientist,250000,North America,onsite,North America,Medium
2022,Senior,Full-time,Research Scientist,150000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,206000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,135000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,115573,Europe,remote,Europe,Medium
2022,Senior,Full-time,Machine Learning Engineer,73546,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Engineer,42026,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Engineer,191200,North America,onsite,North America,Medium
2022,Junior,Full-time,Machine Learning Engineer,66192,Europe,hybrid,Europe,Large
2022,Junior,Full-time,Machine Learning Engineer,50000,North America,remote,North America,Small
2022,Senior,Full-time,Data Engineer,230000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Engineer,154600,North America,onsite,North America,Large
2022,Intermediate,Full-time,Data Analyst,80000,North America,remote,North America,Large
2022,Senior,Full-time,Data Analyst,135000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,110000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,155000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,140000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,205000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,179500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,134000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,145000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,235000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,175000,North America,remote,North America,Medium
2022,Junior,Full-time,Data Scientist,27317,Europe,hybrid,Europe,Large
2022,Intermediate,Full-time,Data Engineer,90000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Other,165000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Other,135000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,168400,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,105200,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,86193,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,49253,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Engineer,200000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,198800,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,122600,North America,onsite,North America,Medium
2022,Junior,Freelance,Machine Learning Engineer,100000,Asia,remote,Asia,Medium
2022,Intermediate,Full-time,Data Analyst,105066,Europe,hybrid,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,104663,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,73880,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Engineer,125000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,110000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,148000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,107000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,100000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,65000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,63040,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Engineer,36773,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Scientist,299500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,245100,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,168000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,130000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,161000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,118000,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,205000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,247500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,172200,North America,onsite,North America,Medium
2022,Senior,Full-time,Other,68293,Europe,onsite,Europe,Large
2022,Senior,Full-time,Data Analyst,177000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,131000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,146000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,102000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,80000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,65000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,61566,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Engineer,43096,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,175000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,135000,North America,remote,North America,Medium
2022,Junior,Full-time,Data Scientist,80000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,231250,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,138750,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,193750,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,116250,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,231250,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,138750,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,193750,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,116250,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,208000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,127000,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,300000,North America,remote,North America,Medium
2022,Senior,Full-time,Research Scientist,196000,North America,remote,North America,Medium
2021,Intermediate,Freelance,Machine Learning Engineer,45555,North America,hybrid,North America,Medium
2022,Senior,Full-time,Data Scientist,205000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,185000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,247500,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,172200,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,110000,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Scientist,17684,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Scientist,225000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,156400,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,104663,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,80036,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Scientist,140700,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,93800,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,135000,North America,remote,North America,Medium
2022,Junior,Part-time,Data Analyst,12000,North America,remote,North America,Large
2022,Intermediate,Full-time,Machine Learning Engineer,104697,Europe,remote,Europe,Large
2022,Junior,Full-time,Machine Learning Engineer,33000,Europe,remote,Europe,Small
2022,Junior,Full-time,Machine Learning Engineer,34672,Europe,remote,Europe,Small
2022,Senior,Full-time,Machine Learning Engineer,201000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,119000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,175000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,154560,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,123648,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,170000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,145000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,135000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,100000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,247500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,172200,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,177500,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,134000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,192564,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,144854,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,179305,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,142127,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,225000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,243900,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,156600,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,79000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,89306,Europe,hybrid,Europe,Large
2022,Senior,Full-time,Data Engineer,182500,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,128500,North America,remote,North America,Medium
2022,Junior,Full-time,Data Manager,77300,North America,remote,North America,Medium
2022,Junior,Full-time,Data Manager,45600,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,110000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,210000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,136000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,12608,Europe,remote,Europe,Small
2022,Senior,Full-time,Data Engineer,170000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,140000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,247500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,172200,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,225000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,184100,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,100000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,85000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,78000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,161000,North America,remote,North America,Medium
2022,Director,Full-time,Data Manager,205000,North America,onsite,North America,Medium
2022,Director,Full-time,Data Manager,160000,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Engineer,61566,Europe,remote,Europe,Medium
2022,Junior,Full-time,Data Engineer,49253,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Scientist,245000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,180000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,220000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,198440,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,144000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Engineer,240000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,198440,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,144000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,150000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,57872,Europe,hybrid,Europe,Medium
2022,Junior,Full-time,Data Analyst,64000,North America,remote,North America,Large
2022,Junior,Full-time,Data Scientist,39925,Europe,hybrid,Europe,Large
2022,Senior,Full-time,Machine Learning Engineer,187200,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,116100,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,150000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,127000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,275000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,166000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,159699,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,138938,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,76000,North America,hybrid,North America,Large
2022,Senior,Full-time,Data Analyst,103432,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,92350,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,80000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,52500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,236000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,182000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,180000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,135000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Research Scientist,240000,North America,remote,North America,Medium
2022,Junior,Part-time,Data Analyst,125404,Asia,hybrid,North America,Small
2022,Senior,Full-time,Data Engineer,195000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,110000,North America,onsite,North America,Medium
2022,Senior,Full-time,Other,123000,North America,onsite,North America,Medium
2022,Senior,Full-time,Other,92250,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,180000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,100000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,97000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,90000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,180000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,260000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,180000,North America,onsite,North America,Medium
2022,Director,Full-time,Data Analyst,210000,North America,remote,North America,Medium
2022,Director,Full-time,Data Analyst,157000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,80000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,52500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,128000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,81500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,105000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,70000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,175000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,122500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,171000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,117000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,202800,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,104300,North America,onsite,North America,Large
2022,Senior,Full-time,Data Analyst,36773,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Scientist,30000,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Analyst,78000,South America,remote,South America,Medium
